responses,contexts,contexts_neg,prompts,logprobs,lambdas,window_length
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-120.70404815673828,-1.799999999999999,8
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-120.69355010986328,-1.3999999999999986,8
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-120.66131591796875,-1.6999999999999988,8
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-120.65435791015625,-1.4999999999999987,8
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-120.64413452148438,-1.5999999999999988,8
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-120.60296630859375,1.7000000000000046,2
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-120.49922180175781,-0.799999999999998,9
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-120.4816665649414,0.7000000000000033,2
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-120.4694595336914,-1.4999999999999987,3
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-120.45916748046875,-0.799999999999998,7
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-120.20956420898438,-1.3999999999999986,3
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-120.20220947265625,-0.9999999999999982,3
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-120.03739166259766,0.8000000000000034,2
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-119.99787902832031,-1.2999999999999985,3
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-119.90696716308594,-1.0999999999999983,3
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-119.87291717529297,-1.1999999999999984,3
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-119.78378295898438,-0.8999999999999981,7
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-119.69863891601562,1.600000000000004,2
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-119.63227844238281,0.9000000000000035,2
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-119.6275634765625,-1.6999999999999988,9
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-119.3884506225586,-0.8999999999999981,9
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-119.26803588867188,1.0000000000000036,2
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-119.13141632080078,-0.9999999999999982,7
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-118.98802185058594,1.5000000000000036,2
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-118.94922637939453,1.1000000000000032,2
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-118.69111633300781,1.2000000000000037,2
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-118.59857177734375,1.400000000000004,2
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-118.5396499633789,1.3000000000000043,2
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-118.50508117675781,-1.0999999999999983,7
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-118.34907531738281,-0.9999999999999982,9
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-117.90693664550781,-1.1999999999999984,7
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-117.37979125976562,-1.0999999999999983,9
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-117.33779907226562,-1.2999999999999985,7
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-117.09092712402344,-1.5999999999999988,9
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-116.79693603515625,-1.3999999999999986,7
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-116.47350311279297,-1.1999999999999984,9
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-116.28216552734375,-1.4999999999999987,7
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-115.79031372070312,-1.5999999999999988,7
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-115.62144470214844,-1.2999999999999985,9
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-115.31769561767578,-1.6999999999999988,7
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-115.00128936767578,-1.4999999999999987,9
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-114.86524963378906,-1.3999999999999986,9
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-114.86062622070312,-1.799999999999999,7
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-114.415771484375,-1.899999999999999,7
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-113.98028564453125,-1.9999999999999991,7
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-113.55186462402344,-2.099999999999999,7
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-113.12870788574219,-2.1999999999999993,7
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-112.70945739746094,-2.2999999999999994,7
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-112.29310607910156,-2.3999999999999995,7
Bridesmaids.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-111.87889099121094,-2.4999999999999996,7
